OrderId,OrderLineNumber,ProductId,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
57aa02e8-fe9e-4c8a-95ce-e2dcac112af2,1,3013,Beginner's Choice Alpine Skis - 160cm,1,449.99,449.99,0.0,39.37
ed54f9e9-06c1-4872-bd37-cf6f685579da,1,3011,Alpine Pro Racing Skis - 170cm,2,1299.99,2599.98,0.0,227.5
ed54f9e9-06c1-4872-bd37-cf6f685579da,2,3033,Women's Performance Ski Boots,2,579.99,1159.98,0.0,101.5
ed54f9e9-06c1-4872-bd37-cf6f685579da,3,3012,Mountain Master All-Terrain Skis - 165cm,2,899.99,1799.98,0.0,157.5
ed54f9e9-06c1-4872-bd37-cf6f685579da,4,3012,Mountain Master All-Terrain Skis - 165cm,2,899.99,1799.98,0.0,157.5
8b7506c3-2b64-49f5-861b-ac7e9f3cf71a,1,3052,Thermal Base Layer Set - Women's,2,149.99,299.98,0.0,26.25
8b7506c3-2b64-49f5-861b-ac7e9f3cf71a,2,3052,Thermal Base Layer Set - Women's,1,149.99,149.99,0.0,13.12
8b7506c3-2b64-49f5-861b-ac7e9f3cf71a,3,3033,Women's Performance Ski Boots,2,579.99,1159.98,0.0,101.5
8d03e0a7-51cb-4f24-b639-2a7c6371189b,1,3051,Insulated Ski Jacket - Men's,1,299.99,299.99,0.0,26.25
8d03e0a7-51cb-4f24-b639-2a7c6371189b,2,3052,Thermal Base Layer Set - Women's,1,149.99,149.99,0.0,13.12
8d03e0a7-51cb-4f24-b639-2a7c6371189b,3,3033,Women's Performance Ski Boots,2,579.99,1159.98,0.0,101.5
8d03e0a7-51cb-4f24-b639-2a7c6371189b,4,3042,Aluminum All-Mountain Poles - 115cm,2,99.99,199.98,0.0,17.5
f92830fe-0c47-4db0-86b5-2c0aff741c98,1,3033,Women's Performance Ski Boots,1,579.99,579.99,0.0,50.75
73a103a0-df0a-4afd-8c0a-664599ee567a,1,3032,Comfort Fit Recreational Boots,1,399.99,399.99,0.0,35.0
73a103a0-df0a-4afd-8c0a-664599ee567a,2,3104,Ski Tuning Bench - Portable,2,189.99,379.98,0.0,33.25
cbe1c11c-184c-4f6c-ac4d-63ff0ab867c7,1,3033,Women's Performance Ski Boots,2,579.99,1159.98,0.0,101.5
cbe1c11c-184c-4f6c-ac4d-63ff0ab867c7,2,3042,Aluminum All-Mountain Poles - 115cm,2,99.99,199.98,0.0,17.5
