OrderId,SalesChannelId,OrderNumber,CustomerId,CustomerAccountId,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
cafaec6a-f437-416c-9196-b133195ed34a,Snowflake,S300000,CID-001,CA-0002,2026-03-23,Completed,1799.98,157.5,1957.48,MC,USD,SampleGen
306322dc-4605-4726-898a-985ab5e36d59,Snowflake,S300001,CID-001,CA-0002,2025-03-15,Completed,179.99,15.75,195.74,PayPal,USD,SampleGen
b43fd3e0-cad0-4139-898e-c6538c95cd21,Snowflake,S300002,CID-001,CA-0002,2025-06-17,Cancelled,1799.95,157.5,1957.45,PayPal,USD,SampleGen
41a8b93c-87a3-43ab-8658-cb3df4a91068,Snowflake,S300003,CID-001,CA-0002,2025-07-08,Completed,544.95,47.68,592.63,Discover,USD,SampleGen
ec8bf864-1584-4196-a6f0-936e62ce10f2,Snowflake,S300004,CID-002,CA-0003,2025-04-20,Completed,359.98,31.5,391.48,PayPal,USD,SampleGen
acf88fa0-71db-4665-a4c5-6e70be4a5d4a,Snowflake,S300005,CID-003,CA-0005,2025-04-14,Completed,1189.94,104.12,1294.06,MC,USD,SampleGen
c56bca41-b62c-4d5c-b53b-3ac5a54fbb56,Snowflake,S300006,CID-003,CA-0005,2025-06-14,Completed,1099.96,96.25,1196.21,MC,USD,SampleGen
62bb3a0c-5eb5-4594-bcb4-3eb428aef625,Snowflake,S300007,CID-004,CA-0008,2025-09-19,Pending,119.99,10.5,130.49,MC,USD,SampleGen
54da9666-f4f5-4737-877b-0c932a2f659a,Snowflake,S300008,CID-005,CA-0010,2025-08-04,Completed,1374.95,120.31,1495.26,VISA,USD,SampleGen
eb2e9373-08cd-4a04-b271-6f3a4cd2aa75,Snowflake,S300009,CID-005,CA-0010,2025-08-25,Completed,399.99,35.0,434.99,VISA,USD,SampleGen
12a454d3-16bb-4664-a30e-d00facb21af8,Snowflake,S300010,CID-005,CA-0010,2025-12-13,Completed,2339.95,204.75,2544.7,MC,USD,SampleGen
316355c8-e354-4bbb-ba0e-83d760b2fb0f,Snowflake,S300011,CID-006,CA-0011,2025-03-04,Completed,2369.93,207.37,2577.3,AmEx,USD,SampleGen
2df7f24e-81d1-4ecc-87fe-3e180264b6e8,Snowflake,S300012,CID-006,CA-0011,2025-08-20,Completed,14.99,1.31,16.3,VISA,USD,SampleGen
