OrderId,OrderLineNumber,ProductId,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
3b97befb-0540-4679-8264-54d0ccf0b95f,1,1561,EcoFire Camping Stove,3,124.99,374.97,0.0,32.81
3b97befb-0540-4679-8264-54d0ccf0b95f,2,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
32328122-3769-43ee-a477-b1c469a21ca8,1,1563,CompactCook Camping Stove,2,94.99,189.98,0.0,16.62
32328122-3769-43ee-a477-b1c469a21ca8,2,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
32328122-3769-43ee-a477-b1c469a21ca8,3,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
8011da37-d396-4f00-b857-7ee65a8d1efd,1,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
8011da37-d396-4f00-b857-7ee65a8d1efd,2,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
4331ecf7-ce59-4c7a-846f-29d8065b2680,1,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
33910ddc-dc09-4492-8259-3a4a3415a467,1,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
33910ddc-dc09-4492-8259-3a4a3415a467,2,1541,TrekReady Hiking Boots,2,179.99,359.98,0.0,31.5
8ec70464-cae3-4dc9-89e0-a39009b9ee24,1,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
8ec70464-cae3-4dc9-89e0-a39009b9ee24,2,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
8ec70464-cae3-4dc9-89e0-a39009b9ee24,3,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
8ec70464-cae3-4dc9-89e0-a39009b9ee24,4,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
ec1d10c7-6813-4b92-b176-07c8f1e90210,1,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
de933626-25f0-4ef3-90a8-3d1513ad4466,1,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
6a09a800-23bd-45d1-a7c7-e1ab5c0be1fe,1,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
fb982b3b-eb33-4d12-ac26-589811052b50,1,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
043d2ddc-1a2a-47f2-82e3-1d989be91be5,1,1553,Adventure Dining Table,1,149.99,149.99,0.0,13.12
043d2ddc-1a2a-47f2-82e3-1d989be91be5,2,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
6d60b1e0-64de-4f95-a72b-9d3b2d97befa,1,1562,PowerBurner Camping Stove,2,189.99,379.98,0.0,33.25
6d60b1e0-64de-4f95-a72b-9d3b2d97befa,2,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
6d60b1e0-64de-4f95-a72b-9d3b2d97befa,3,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
2aec9dc2-4291-4922-acf1-0791feb70d9d,1,1571,CozyNights Sleeping Bag,1,159.99,159.99,0.0,14.0
2aec9dc2-4291-4922-acf1-0791feb70d9d,2,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
44e662fe-9126-47a5-810b-462e9c9b5321,1,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
44e662fe-9126-47a5-810b-462e9c9b5321,2,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
44e662fe-9126-47a5-810b-462e9c9b5321,3,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
f9398150-eb59-49a5-a36d-7a0ec93d9ac4,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
f9398150-eb59-49a5-a36d-7a0ec93d9ac4,2,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
f9398150-eb59-49a5-a36d-7a0ec93d9ac4,3,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
2194d515-2977-450d-a39c-0978153d9a87,1,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
2194d515-2977-450d-a39c-0978153d9a87,2,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
2194d515-2977-450d-a39c-0978153d9a87,3,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
ba5ba59d-38f2-4676-a9c4-f4faf79f2cdc,1,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
ba5ba59d-38f2-4676-a9c4-f4faf79f2cdc,2,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
ba5ba59d-38f2-4676-a9c4-f4faf79f2cdc,3,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
c3a69609-d258-42b5-af20-03424c9e7edb,1,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
c3a69609-d258-42b5-af20-03424c9e7edb,2,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
6f0408ab-c42d-4308-bd2f-a489fc3c71c8,1,1563,CompactCook Camping Stove,2,94.99,189.98,0.0,16.62
4f17818c-af27-4ae2-a0fb-49691724bc2f,1,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
4f17818c-af27-4ae2-a0fb-49691724bc2f,2,1543,TrekStar Hiking Sandals,3,89.99,269.97,0.0,23.62
3fbb041f-a1bd-44cc-ac21-eff064076918,1,1563,CompactCook Camping Stove,2,94.99,189.98,0.0,16.62
3fbb041f-a1bd-44cc-ac21-eff064076918,2,1562,PowerBurner Camping Stove,3,189.99,569.97,0.0,49.87
3fbb041f-a1bd-44cc-ac21-eff064076918,3,1552,TrekMaster Camping Chair,1,74.99,74.99,0.0,6.56
94666062-64fc-4192-8979-318aea7dd6e0,1,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
94666062-64fc-4192-8979-318aea7dd6e0,2,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
94666062-64fc-4192-8979-318aea7dd6e0,3,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
94666062-64fc-4192-8979-318aea7dd6e0,4,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
e2e52571-e0ff-435c-8c94-bfcec55a8d07,1,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
e2e52571-e0ff-435c-8c94-bfcec55a8d07,2,1552,TrekMaster Camping Chair,3,74.99,224.97,0.0,19.68
e2e52571-e0ff-435c-8c94-bfcec55a8d07,3,1551,BaseCamp Folding Table,1,89.99,89.99,0.0,7.87
e2e52571-e0ff-435c-8c94-bfcec55a8d07,4,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
cae0470f-5372-4ea9-ad4d-738abf4691e6,1,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
cae0470f-5372-4ea9-ad4d-738abf4691e6,2,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
cae0470f-5372-4ea9-ad4d-738abf4691e6,3,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
1fc0a0ff-e622-4b04-8a4b-0a077761ac8e,1,1561,EcoFire Camping Stove,1,124.99,124.99,0.0,10.94
1fc0a0ff-e622-4b04-8a4b-0a077761ac8e,2,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
1fc0a0ff-e622-4b04-8a4b-0a077761ac8e,3,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
1fc0a0ff-e622-4b04-8a4b-0a077761ac8e,4,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
df6f2f84-312a-42e7-9ea7-e6602f1be6c1,1,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
df6f2f84-312a-42e7-9ea7-e6602f1be6c1,2,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
df6f2f84-312a-42e7-9ea7-e6602f1be6c1,3,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
df6f2f84-312a-42e7-9ea7-e6602f1be6c1,4,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
88c9b765-f531-496d-b1da-7e3587286a1a,1,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
88c9b765-f531-496d-b1da-7e3587286a1a,2,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
88c9b765-f531-496d-b1da-7e3587286a1a,3,1552,TrekMaster Camping Chair,1,74.99,74.99,0.0,6.56
