OrderId,SalesChannelId,OrderNumber,CustomerId,CustomerAccountId,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
b31f9a2b-d413-4a22-8353-d0ef6c9ca24e,Camping,F100000,CID-001,CA-0001,2021-01-09,Completed,374.97,32.81,407.78,MC,USD,SampleGen
8a5336e5-dee2-45ea-bd76-af13ba7e3e05,Camping,F100001,CID-001,CA-0001,2021-02-28,Completed,269.97,23.62,293.59,MC,USD,SampleGen
e260a75f-8e46-47b5-81e5-a58cfe60cb85,Camping,F100002,CID-001,CA-0001,2021-03-23,Completed,1749.91,153.11,1903.02,VISA,USD,SampleGen
a67509ee-2d2c-4198-a2ec-59d1f679dd19,Camping,F100003,CID-001,CA-0001,2021-04-04,Completed,2249.95,196.87,2446.82,AmEx,USD,SampleGen
9ae886d3-e383-4414-bf20-ce85611f9d89,Camping,F100004,CID-001,CA-0001,2021-05-24,Completed,669.98,58.62,728.6,MC,USD,SampleGen
9cd8aebe-71cc-45a3-bd59-a97e02b0efa3,Camping,F100005,CID-001,CA-0001,2021-06-15,Completed,519.96,45.5,565.46,AmEx,USD,SampleGen
42a3226b-703b-4015-9cdf-1db2caeff9f7,Camping,F100006,CID-001,CA-0001,2021-07-08,Completed,989.97,86.62,1076.59,MC,USD,SampleGen
35de9b0d-3a09-47f0-81bf-5a7591fe9cf0,Camping,F100007,CID-001,CA-0001,2021-08-19,Cancelled,854.94,74.8,929.74,MC,USD,SampleGen
c5b6bb21-f957-445c-b18b-aeb8a40e8806,Camping,F100008,CID-001,CA-0001,2021-09-28,Cancelled,1379.95,120.75,1500.7,MC,USD,SampleGen
0f13de7d-b02e-4710-8b58-1f6364c8dd91,Camping,F100009,CID-001,CA-0001,2021-10-17,Completed,724.97,63.43,788.4,MC,USD,SampleGen
1976b61a-4d26-4e53-90da-fcc29e7188e3,Camping,F100010,CID-001,CA-0001,2021-11-23,Completed,1844.88,161.42,2006.3,MC,USD,SampleGen
8099d119-c7c3-492f-9b77-6cec2947ddba,Camping,F100011,CID-001,CA-0001,2021-12-21,Completed,509.97,44.62,554.59,VISA,USD,SampleGen
36159819-a183-451e-a273-2c173cc66536,Camping,F100012,CID-001,CA-0001,2022-01-09,Completed,189.99,16.62,206.61,VISA,USD,SampleGen
e5d449ee-b9fb-4566-9942-a24b4a450eb5,Camping,F100013,CID-001,CA-0001,2022-02-19,Completed,1589.91,139.12,1729.03,MC,USD,SampleGen
540ddcf6-a344-4c33-981d-e27e8a9d8b84,Camping,F100014,CID-001,CA-0001,2022-03-24,Completed,1089.94,95.37,1185.31,AmEx,USD,SampleGen
bccce7c6-6a2b-4d48-9484-5638068b7eec,Camping,F100015,CID-001,CA-0001,2022-04-17,Cancelled,1229.93,107.61,1337.54,PayPal,USD,SampleGen
75f84d72-ba7f-4235-8db1-48bb5c843079,Camping,F100016,CID-001,CA-0001,2022-05-14,Completed,149.98,13.12,163.1,AmEx,USD,SampleGen
7ca22119-317e-46f0-90dc-6c77b5f3832e,Camping,F100017,CID-001,CA-0001,2022-06-08,Completed,1239.91,108.5,1348.41,AmEx,USD,SampleGen
358464d3-3e82-448e-9a8f-5c805c34e5b2,Camping,F100018,CID-001,CA-0001,2022-07-27,Completed,559.96,49.0,608.96,AmEx,USD,SampleGen
b9c4fa64-849e-4e85-b5b4-12074e14ce6f,Camping,F100019,CID-001,CA-0001,2022-08-19,Completed,899.98,78.75,978.73,VISA,USD,SampleGen
b523fd15-8cfa-47ce-b3b2-3689e9c878f1,Camping,F100020,CID-001,CA-0001,2022-09-04,Completed,1369.93,119.86,1489.79,PayPal,USD,SampleGen
f327519d-a3be-4b0f-ba38-bc3fc3ad5cfe,Camping,F100021,CID-001,CA-0001,2022-10-29,Completed,709.97,62.12,772.09,VISA,USD,SampleGen
d83adfec-4ab6-44fb-8d76-8bb91fb4b357,Camping,F100022,CID-001,CA-0001,2022-11-24,Completed,189.99,16.62,206.61,AmEx,USD,SampleGen
06a4ecad-e520-4e8b-94b8-526f1934c8bb,Camping,F100023,CID-001,CA-0001,2022-12-14,Completed,1629.91,142.61,1772.52,PayPal,USD,SampleGen
ea0563e8-b52c-427a-8c39-a6dad38e667e,Camping,F100024,CID-001,CA-0001,2023-01-31,Completed,384.96,33.68,418.64,VISA,USD,SampleGen
